Voltage_V,Intensity_mW,Fabry-Perot_T_mW
-3.8665,-0.971785936942051,-0.3687
-3.876,-0.888634734958014,-0.36866
-3.8855,-0.899489019174781,-0.36858
-3.895,-0.908607778442278,-0.36851
-3.9045,-0.827764359989871,-0.36854
-3.914,-0.871867310823751,-0.3686
-3.9235,-0.89172278058003,-0.36864
-3.933,-0.80463232019503,-0.3687
-3.9425,-0.914208933332893,-0.36876
-3.952,-0.962160713636446,-0.36873
-3.9615,-0.909511726365985,-0.36874
-3.971,-1.03324031905485,-0.36866
-3.9805,-1.03263815277137,-0.36864
-3.99,-0.961596962055367,-0.36854
-3.9995,-1.01675149437456,-0.36855
-4.009,-1.02051722784846,-0.36854
-4.0185,-1.15682042953386,-0.36856
-4.028,-1.18036592934569,-0.36863
-4.0375,-1.12270403257485,-0.36874
-4.047,-1.24643544047791,-0.3687
-4.0565,-1.36759898425201,-0.36873
-4.066,-1.35352215545814,-0.36875
-4.0755,-1.37465349863048,-0.36873
-4.085,-1.21240423913329,-0.36869
-4.0945,-1.3588275329132,-0.36867
-4.104,-1.49083766160464,-0.36859
-4.1135,-1.48337950870025,-0.36858
-4.123,-1.36921017631389,-0.36855
-4.1325,-1.49178504625042,-0.36864
-4.142,-1.80105731557165,-0.36868
-4.1515,-1.50023833734257,-0.36872
-4.161,-1.94399532589831,-0.36879
-4.1705,-1.62856938522715,-0.36877
-4.18,-1.975916960127,-0.3687
-4.1895,-1.95109405412684,-0.3687
-4.199,-1.8725011542794,-0.3686
-4.2085,-2.12924376335964,-0.36857
-4.218,-1.94051776148406,-0.36858
-4.2275,-2.32392722882407,-0.36866
-4.237,-2.35369856671513,-0.36874
-4.2465,-2.08382542901363,-0.36875
-4.256,-2.14840059955391,-0.36877
-4.2655,-2.26918379717141,-0.36879
-4.275,-2.2406419544557,-0.36875
-4.2845,-2.5914641212806,-0.36867
-4.294,-2.93530401699427,-0.36866
-4.3035,-2.85476119877135,-0.36859
-4.313,-2.8547222734505,-0.36856
-4.3225,-3.1816844425266,-0.36857
-4.332,-2.66657004041173,-0.36862
-4.3415,-3.37644402544309,-0.36868
-4.351,-2.80459014918725,-0.36875
-4.3605,-3.20921162790622,-0.36872
-4.37,-2.95585726252838,-0.36874
-4.3795,-3.38553129926576,-0.36867
-4.389,-2.96305531843917,-0.36864
-4.3985,-3.7097676726287,-0.36859
-4.408,-3.86094533205082,-0.36858
-4.4175,-3.99742341023937,-0.36861
-4.427,-4.13191053619344,-0.36867
-4.4365,-3.74043200237888,-0.36872
-4.446,-3.57041606202331,-0.36877
-4.4555,-3.45883672161116,-0.36878
-4.465,-3.93147683329585,-0.3688
-4.4745,-4.0663456417469,-0.36875
-4.484,-4.31311120475212,-0.36871
-4.4935,-3.64545770065023,-0.36865
-4.503,-4.31810734031453,-0.36861
-4.5125,-4.22229487429599,-0.36861
-4.522,-3.88612062017053,-0.36867
-4.5315,-4.79389494256387,-0.36874
-4.541,-4.44996106636562,-0.3688
-4.5505,-4.32352946233855,-0.3688
-4.56,-4.95112689400419,-0.36882
-4.5695,-4.65820400877606,-0.36876
-4.579,-4.46060689130382,-0.36861
-4.5885,-4.96255565362757,-0.36862
-4.598,-4.63011346184393,-0.36866
-4.6075,-4.69248920256646,-0.36874
-4.617,-4.87165618356063,-0.3688
-4.6265,-4.51846099165938,-0.36879
-4.636,-4.39334140141075,-0.36881
-4.6455,-4.83881225887215,-0.36878
-4.655,-5.22777490438875,-0.36863
-4.6645,-4.67026051337371,-0.36858
-4.674,-4.31410694919433,-0.36861
-4.6835,-4.7479255483033,-0.3687
-4.693,-4.57750200846487,-0.36871
-4.7025,-4.71657065490862,-0.36878
-4.712,-5.27481326969924,-0.36882
-4.7215,-4.73770920777839,-0.36882
-4.731,-4.72675299202083,-0.36874
-4.7405,-4.6892380679001,-0.36879
-4.75,-4.41224614423875,-0.36877
-4.7595,-4.55874688711531,-0.36879
-4.769,-4.33595131997938,-0.36881
-4.7785,-4.76516351105617,-0.36876
-4.788,-4.5331169429441,-0.3687
-4.7975,-4.57644475729175,-0.36865
-4.807,-4.72196122709422,-0.3686
-4.8165,-4.3229088134851,-0.36861
-4.826,-4.77693619004203,-0.36865
-4.8355,-5.01526115125056,-0.36872
-4.845,-4.42510217011816,-0.36878
-4.8545,-5.0677860073616,-0.36878
-4.864,-4.16568695266852,-0.36878
-4.8735,-4.53050278928136,-0.36872
-4.883,-4.0231123144228,-0.36862
-4.8925,-4.26258390590839,-0.36855
-4.902,-3.97501032731272,-0.36859
-4.9115,-4.16587182446456,-0.36863
-4.921,-4.08389078530757,-0.36867
-4.9305,-4.19347742530326,-0.36867
-4.94,-4.05002169633798,-0.36858
-4.9495,-3.97395456260751,-0.3685
-4.959,-4.45457097596352,-0.36852
-4.9685,-4.75481062546485,-0.36821
-4.978,-4.74371135499672,-0.36807
-4.9875,-3.90322309343561,-0.36789
-4.997,-4.14896638358525,-0.36756
-5.0065,-3.98365788996962,-0.36746
-5.016,-4.09328056484925,-0.36755
-5.0255,-3.7784076779061,-0.36748
-5.035,-3.52462765041865,-0.36726
-5.0445,-3.86080702988649,-0.3667
-5.054,-3.54092550358445,-0.36583
-5.0635,-3.34310012318084,-0.36498
-5.073,-4.21484955336809,-0.36325
-5.0825,-3.64424441172093,-0.36206
-5.092,-4.09509782984145,-0.3607
-5.1015,-3.84634954124308,-0.3583
-5.111,-3.08086713368289,-0.35829
-5.1205,-3.65153839675217,-0.35835
-5.13,-3.61580958312418,-0.35741
-5.1395,-3.5100777745601,-0.35797
-5.149,-3.36578686272089,-0.35786
-5.1585,-3.02444357537074,-0.35851
-5.168,-3.43966064934209,-0.35901
-5.1775,-2.92472552441699,-0.3588
-5.187,-2.98835437030236,-0.35849
-5.1965,-3.35097621492623,-0.35654
-5.206,-3.25858484737782,-0.3488
-5.2155,-2.85068899319164,-0.20929
-5.225,-2.71105251633986,0.3015
-5.2345,-2.87674631275622,-0.01734
-5.244,-3.04776586474038,-0.3444
-5.2535,-2.97468692183128,-0.36423
-5.263,-2.69839174771827,-0.36661
-5.2725,-2.46808503027429,-0.36748
-5.282,-2.75713173475225,-0.36796
-5.2915,-2.4377593332652,-0.36826
-5.301,-2.66586646601474,-0.36842
-5.3105,-2.07041543419878,-0.36851
-5.32,-2.32545168297444,-0.36854
-5.3295,-2.3791864281297,-0.36858
-5.339,-2.01628069276846,-0.36848
-5.3485,-2.05506271738886,-0.36852
-5.358,-1.92572359040889,-0.36861
-5.3675,-1.95438738244988,-0.3687
-5.377,-1.94257269921391,-0.36876
-5.3865,-1.9703590882162,-0.36881
-5.396,-1.66880898635937,-0.36882
-5.4055,-1.86193054697003,-0.36875
-5.415,-1.68224697014582,-0.36862
-5.4245,-1.62390458120014,-0.36863
-5.434,-1.58416896891152,-0.3687
-5.4435,-1.50112500586572,-0.36872
-5.453,-1.79208154255835,-0.3688
-5.4625,-1.73550003295702,-0.36885
-5.472,-1.6361019678386,-0.36887
-5.4815,-1.55810508179995,-0.36886
-5.491,-1.30948660777021,-0.36884
-5.5005,-1.33219355880599,-0.36876
-5.51,-1.23378218346649,-0.36874
-5.5195,-1.12846555906181,-0.36867
-5.529,-1.19376481097115,-0.36868
-5.5385,-1.28025201309777,-0.36871
-5.548,-1.21138746396249,-0.36871
-5.5575,-1.14482363836865,-0.36881
-5.567,-1.08223274905667,-0.36884
-5.5765,-0.999818728506292,-0.36888
-5.586,-1.02360933715908,-0.36891
-5.5955,-1.05436595807096,-0.36891
-5.605,-1.01799652052643,-0.36888
-5.6145,-0.941361380800863,-0.36885
-5.624,-0.943346750897909,-0.36883
-5.6335,-0.883201230896192,-0.36873
-5.643,-0.738319689114114,-0.36873
-5.6525,-0.784451444592262,-0.36874
-5.662,-0.728669405647378,-0.36876
-5.6715,-0.651423725219387,-0.36883
-5.681,-0.634550001032968,-0.36889
-5.6905,-0.621918873376,-0.36891
-5.7,-0.669444507975548,-0.3689
-5.7095,-0.602552070289899,-0.36885
-5.719,-0.620025843452931,-0.36887
-5.7285,-0.526465658711624,-0.36875
-5.738,-0.473863230069322,-0.36871
-5.7475,-0.524281956078775,-0.36873
-5.757,-0.467418011856394,-0.36878
-5.7665,-0.532998234470139,-0.36886
-5.776,-0.500721856218098,-0.36888
-5.7855,-0.419210548958271,-0.36893
-5.795,-0.35883588115726,-0.36897
-5.8045,-0.404834202891917,-0.36892
-5.814,-0.408463329199464,-0.36888
-5.8235,-0.404197987039598,-0.36888
-5.833,-0.301279397797089,-0.36878
-5.8425,-0.32078980381498,-0.36876
-5.852,-0.308181577687249,-0.36872
-5.8615,-0.298856715043099,-0.36875
-5.871,-0.28917296576323,-0.3688
-5.8805,-0.264910310166046,-0.36893
-5.89,-0.262519387203808,-0.3689
-5.8995,-0.226456858515501,-0.36889
-5.909,-0.228728933211712,-0.36882
-5.9185,-0.192220704124632,-0.3688
-5.928,-0.174578219478425,-0.36877
-5.9375,-0.209771861433296,-0.36874
-5.947,-0.168157467529574,-0.36877
-5.9565,-0.170763532769253,-0.36884
-5.966,-0.179882417495659,-0.36892
-5.9755,-0.13467991991891,-0.3689
-5.985,-0.124040175526992,-0.36896
-5.9945,-0.124537635418215,-0.36895
-6.004,-0.131864941061841,-0.3689
-6.0135,-0.1085136613495,-0.36878
-6.023,-0.095288658642067,-0.36874
-6.0325,-0.0848805191825901,-0.3688
-6.042,-0.0895306122258428,-0.36887
-6.0515,-0.0756220899910036,-0.3689
-6.061,-0.065571608060203,-0.36898
-6.0705,-0.0666323899738305,-0.36896
-6.08,-0.0563353000874802,-0.3689
-6.0895,-0.0643241170269049,-0.36887
-6.099,-0.0451080859968185,-0.36882
-6.1085,-0.0439491793117129,-0.36879
-6.118,-0.0435890240590484,-0.36876
-6.1275,-0.032974788983914,-0.36882
-6.137,-0.0381500708891388,-0.3689
-6.1465,-0.0314947205391094,-0.36893
-6.156,-0.017017805430204,-0.36896
-6.1655,-0.0175549882517732,-0.36895
-6.175,-0.012117776835016,-0.36892
-6.1845,-0.0124019961324135,-0.36879
-6.194,-0.0157390510254373,-0.36875
-6.2035,-0.0110278947429557,-0.36883
-6.213,-0.0114983718140439,-0.36891
-6.2225,-0.00175073575188609,-0.36894
-6.232,0.00263330032052487,-0.36897
-6.2415,0.00212973418979432,-0.36897
-6.251,0.00672637684366865,-0.36891
-6.2605,0.00588252038109982,-0.36896
-6.27,0.013319656061546,-0.36898
-6.2795,0.00960584015932963,-0.36897
-6.289,0.0120744499036746,-0.36891
-6.2985,0.0163617670615865,-0.36887
-6.308,0.0151474617573586,-0.36879
-6.3175,0.0225356751760495,-0.36877
-6.327,0.0227032976686248,-0.36876
-6.3365,0.0185355167941696,-0.36896
-6.346,0.0219646869053866,-0.36898
-6.3555,0.0149227628982552,-0.36895
-6.365,0.0165718906013462,-0.36888
-6.3745,0.0178397539920592,-0.36887
-6.384,0.0129381057413456,-0.3688
-6.3935,0.021094572063202,-0.36877
-6.403,0.0174281839670982,-0.36878
-6.4125,0.0171458553251833,-0.3688
-6.422,0.0222264550753137,-0.36886
-6.4315,0.0170647288111051,-0.3689
-6.441,0.0246220229442291,-0.36897
-6.4505,0.025568240935298,-0.36899
-6.46,0.0199430851765107,-0.36893
-6.4695,0.0262538692164013,-0.36888
-6.479,0.0263347242520391,-0.36883
-6.4885,0.0242271229823161,-0.36878
-6.498,0.0222027427997092,-0.36878
-6.5075,0.0178071838625011,-0.36884
-6.517,0.0211672931128288,-0.36893
-6.5265,0.0179941372742531,-0.36896
-6.536,0.0188405102409458,-0.36897
-6.5455,0.0244730498438803,-0.36893
-6.555,0.0243862326602501,-0.3689
-6.5645,0.0294787692729879,-0.36875
-6.574,0.0258395114989275,-0.36875
-6.5835,0.0207119882083283,-0.36881
-6.593,0.0265334661743814,-0.3689
-6.6025,0.029582876732576,-0.36892
-6.612,0.029748825147447,-0.36891
-6.6215,0.0298422424183378,-0.3689
-6.631,0.0268399144583265,-0.36865
-6.6405,0.0302333626966852,-0.36871
-6.65,0.0308363853030752,-0.36874
-6.6595,0.0279161201622512,-0.36845
-6.669,0.0267804201399021,-0.3682
-6.6785,0.0243375774223103,-0.36814
-6.688,0.0335927145349667,-0.36773
-6.6975,0.0296784565185722,-0.3677
-6.707,0.0366881145732933,-0.36772
-6.7165,0.0316025754137336,-0.36764
-6.726,0.0282396815873154,-0.36744
-6.7355,0.0333394593359643,-0.36692
-6.745,0.0338325261715548,-0.36589
-6.7545,0.0279471146501723,-0.36486
-6.764,0.0273749790587916,-0.36329
-6.7735,0.0247896129858341,-0.36195
-6.783,0.0225919123805805,-0.36038
-6.7925,0.0280175543747883,-0.35835
-6.802,0.0205562680123096,-0.35857
-6.8115,0.0220590232147688,-0.35825
-6.821,0.0251048934648183,-0.35826
-6.8305,0.0305248267824771,-0.35842
-6.84,0.0371040799396028,-0.35863
-6.8495,0.0248750245210348,-0.35929
-6.859,0.0226314548989574,-0.3595
-6.8685,0.0233208462485088,-0.35943
-6.878,0.0304420451092793,-0.35828
-6.8875,0.0313487379215087,-0.3556
-6.897,0.0269111239944732,-0.33917
-6.9065,0.0494015108576099,0.02838
-6.916,0.0521364448599471,0.26452
-6.9255,0.03560294290134,-0.20298
-6.935,0.0348030942982628,-0.36001
-6.9445,0.0284076953555799,-0.36606
-6.954,0.0240924489551916,-0.36749
-6.9635,0.0257291123260442,-0.36806
-6.973,0.0259653374640126,-0.36837
-6.9825,0.0265823175160104,-0.36855
-6.992,0.0307198821932606,-0.3686
-7.0015,0.0232252685131993,-0.36869
-7.011,0.0278211840253493,-0.36866
-7.0205,0.0251981574608952,-0.36883
-7.03,0.0333915327230545,-0.3689
-7.0395,0.0314642249668322,-0.36893
-7.049,0.0219536460971097,-0.3689
-7.0585,0.0308215592065939,-0.36889
-7.068,0.027590748615667,-0.36887
-7.0775,0.0386846662971481,-0.36882
-7.087,0.0348134378942758,-0.36881
-7.0965,0.029376604418024,-0.36881
-7.106,0.0365475882208582,-0.36883
-7.1155,0.0295538011820042,-0.36889
-7.125,0.0322231352885414,-0.36899
-7.1345,0.03047440728162,-0.36902
-7.144,0.0245682316495405,-0.36903
-7.1535,0.0301505873508767,-0.36904
-7.163,0.0296749435002819,-0.36899
-7.1725,0.0244427979376346,-0.36894
-7.182,0.0308975777295397,-0.36888
-7.1915,0.0309371324268774,-0.36886
-7.201,0.0269632799707474,-0.36889
-7.2105,0.0332144282458804,-0.36894
-7.22,0.0294615748704661,-0.36903
-7.2295,0.0337683270962209,-0.36909
-7.239,0.0295337292046791,-0.36906
-7.2485,0.0331942285333242,-0.36898
-7.258,0.0344526467396938,-0.3689
-7.2675,0.0330020971991715,-0.36888
-7.277,0.0343137998395619,-0.36892
-7.2865,0.0339062542961466,-0.36898
-7.296,0.0337392149444879,-0.36906
-7.3055,0.0352121935867035,-0.36912
-7.315,0.0319483184600427,-0.36906
-7.3245,0.0296484718268382,-0.36902
-7.334,0.0266849602132984,-0.36894
-7.3435,0.028218332020225,-0.3689
-7.353,0.0356430137953455,-0.36892
-7.3625,0.0300531928648766,-0.36898
-7.372,0.0373618214526701,-0.36906
-7.3815,0.038699600663484,-0.36912
-7.391,0.0342930899010588,-0.3691
-7.4005,0.0306609418762603,-0.3691
-7.41,0.0369731385982766,-0.36912
-7.4195,0.0344447556553832,-0.36907
-7.429,0.0262286728242409,-0.36903
-7.4385,0.027566356310034,-0.369
-7.448,0.0281421594721292,-0.36894
-7.4575,0.0258985237595712,-0.36891
-7.467,0.0356082588511203,-0.36892
-7.4765,0.0307392676237259,-0.36905
-7.486,0.030713665842758,-0.36912
-7.4955,0.0332909667550907,-0.36909
-7.505,0.0316175217072451,-0.36914
-7.5145,0.0291149199301636,-0.36911
-7.524,0.0323588077438668,-0.36905
-7.5335,0.026360790720222,-0.36905
-7.543,0.0345464141479187,-0.36897
-7.5525,0.0297481377447324,-0.36892
-7.562,0.0318445576155826,-0.36892
-7.5715,0.0350689724095216,-0.36904
-7.581,0.0293931875536952,-0.36911
-7.5905,0.0344921086111722,-0.36915
-7.6,0.0290823564778215,-0.3691
-7.6095,0.0290669992911957,-0.36902
-7.619,0.0316568361185789,-0.369
-7.6285,0.0318427132108856,-0.36894
-7.638,0.0301653666877099,-0.36894
-7.6475,0.0277606844964858,-0.36903
-7.657,0.0286730665420446,-0.36911
-7.6665,0.0340222588695328,-0.36914
-7.676,0.024543317095723,-0.36911
-7.6855,0.0349182256598087,-0.36909
-7.695,0.0285014165510905,-0.36904
-7.7045,0.0274127792555839,-0.36894
-7.714,0.0340672775338865,-0.36894
-7.7235,0.0326283857813634,-0.36905
-7.733,0.0311421601688959,-0.36913
-7.7425,0.0319259943826675,-0.36916
-7.752,0.0406123683845176,-0.36908
-7.7615,0.0366060617859642,-0.36904
-7.771,0.0290368860151491,-0.36899
-7.7805,0.0329528859707734,-0.36916
-7.79,0.0314599877270723,-0.36918
-7.7995,0.0341758007596271,-0.36914
-7.809,0.0265952207165419,-0.36911
-7.8185,0.0277538693232836,-0.36909
-7.828,0.0364389195822188,-0.36901
-7.8375,0.0307107082951194,-0.36894
-7.847,0.033629198836544,-0.36899
-7.8565,0.0346805193304717,-0.36907
-7.866,0.0295482448497335,-0.36914
-7.8755,0.0323549482198237,-0.36913
-7.885,0.0258927173203617,-0.36918
-7.8945,0.0260386092611535,-0.36915
-7.904,0.0271959293178579,-0.36908
-7.9135,0.0352019047046428,-0.36905
-7.923,0.0369655699487205,-0.36899
-7.9325,0.0285621542335036,-0.36897
-7.942,0.023502301898922,-0.36901
-7.9515,0.0273179308323539,-0.3691
-7.961,0.0295373710325814,-0.36916
-7.9705,0.02955697919063,-0.36916
-7.98,0.0289850013969667,-0.36908
-7.9895,0.0298440350684417,-0.36908
-7.999,0.0308528924714955,-0.369
-8.0085,0.0350493994607381,-0.36894
-8.018,0.0325048535641795,-0.36897
-8.0275,0.0383623814654202,-0.36907
-8.037,0.0297833220530389,-0.36914
-8.0465,0.0269554669913065,-0.36915
-8.056,0.0267003080676956,-0.36915
-8.0655,0.0290782501808123,-0.3691
-8.075,0.0308400732279983,-0.36907
-8.0845,0.0408160657099816,-0.369
-8.094,0.0405183902159921,-0.36894
-8.1035,0.0455433257178834,-0.36899
-8.113,0.0375878404971034,-0.36907
-8.1225,0.0332621025413224,-0.36913
-8.132,0.0322067357823319,-0.36916
-8.1415,0.0312667086726591,-0.36916
-8.151,0.0372890089023675,-0.36909
-8.1605,0.0297932085157323,-0.36911
-8.17,0.0364505922807147,-0.36919
-8.1795,0.0372079063567592,-0.36916
-8.189,0.0366620233524765,-0.36912
-8.1985,0.0334357648144088,-0.3691
-8.208,0.032784499867544,-0.36902
-8.2175,0.0241704262548691,-0.36903
-8.227,0.0241591796398193,-0.36895
-8.2365,0.0236732547389083,-0.36895
-8.246,0.0201895544106321,-0.36898
-8.2555,0.0242876131804208,-0.36906
-8.265,0.0260372016212213,-0.3691
-8.2745,0.0322562285181999,-0.36908
-8.284,0.0293817313157103,-0.36907
-8.2935,0.0276718379637606,-0.36892
-8.303,0.0325480776740728,-0.36877
-8.3125,0.0268824749207682,-0.36873
-8.322,0.0242087504475952,-0.36865
-8.3315,0.0308814319041751,-0.36841
-8.341,0.0265066019567333,-0.36838
-8.3505,0.0378904645490138,-0.36835
-8.36,0.0291271144301254,-0.368
-8.3695,0.0302218653641496,-0.36792
-8.379,0.0365649459137592,-0.36799
-8.3885,0.0289829074494177,-0.36773
-8.398,0.031132946872068,-0.36749
-8.4075,0.031896363921217,-0.36653
-8.417,0.0360632130071899,-0.36562
-8.4265,0.0451558768939555,-0.36451
-8.436,0.0307428384508344,-0.36285
-8.4455,0.029135575700095,-0.36152
-8.455,0.033186618916035,-0.35979
-8.4645,0.0246061863663084,-0.3589
-8.474,0.0357174815385164,-0.35887
-8.4835,0.0382675170312743,-0.35822
-8.493,0.0318441738462233,-0.35906
-8.5025,0.03730961196044,-0.35909
-8.512,0.0387836342342668,-0.35906
-8.5215,0.04195268664725,-0.35992
-8.531,0.0353321643441891,-0.35993
-8.5405,0.0362964524966154,-0.35968
-8.55,0.0328941566043359,-0.35808
-8.5595,0.0354653876689921,-0.35052
-8.569,0.0414506269732287,-0.23651
-8.5785,0.0574837599725319,0.25763
-8.588,0.0427478793615081,-0.05614
-8.5975,0.0398125775986906,-0.34656
-8.607,0.0289031916003335,-0.36528
-8.6165,0.0338252214223197,-0.36718
-8.626,0.0305789756766037,-0.36797
-8.6355,0.0297990721482261,-0.3684
-8.645,0.0385442604776006,-0.3687
-8.6545,0.0337426583130832,-0.36884
-8.664,0.0378511407857174,-0.36888
-8.6735,0.0304946747388049,-0.36891
-8.683,0.0313584057050972,-0.3689
-8.6925,0.0282571954531364,-0.36884
-8.702,0.0273153666402935,-0.36894
-8.7115,0.0356103216708026,-0.36906
-8.721,0.0385048191460097,-0.36913
-8.7305,0.0327762987962032,-0.36914
-8.74,0.0333522052733921,-0.3691
-8.7495,0.0291339378235301,-0.36908
-8.759,0.0359848604036585,-0.36902
-8.7685,0.0377571573398141,-0.36896
-8.778,0.028040256952899,-0.36903
-8.7875,0.0336529961016823,-0.36913
-8.797,0.0240288550013395,-0.36921
-8.8065,0.0262433432531277,-0.36922
-8.816,0.0378412683168351,-0.36915
-8.8255,0.0321050440059932,-0.36913
-8.835,0.0338822427546079,-0.36908
-8.8445,0.0354654493570737,-0.36901
-8.854,0.0304605423659961,-0.36908
-8.8635,0.0330380849338176,-0.36919
-8.873,0.029246022886742,-0.36924
-8.8825,0.0318735198183018,-0.36925
-8.892,0.0295813781249749,-0.36919
-8.9015,0.0256579804677136,-0.36915
-8.911,0.025243615891869,-0.36917
-8.9205,0.0236639787318721,-0.36911
-8.93,0.0280235910111232,-0.36918
-8.9395,0.0288389701332681,-0.36924
-8.949,0.0296272594262755,-0.36925
-8.9585,0.0333913445030162,-0.36923
-8.968,0.0352089787539625,-0.36913
-8.9775,0.0355348153204788,-0.36907
-8.987,0.0329017549805815,-0.36907
-8.9965,0.0273647803631413,-0.36913
-9.006,0.0277116243837581,-0.36919
-9.0155,0.0255499158663532,-0.36926
-9.025,0.027256774615388,-0.36929
-9.0345,0.0285153803475016,-0.36924
-9.044,0.0325758402745115,-0.36915
-9.0535,0.038871375431968,-0.36905
-9.063,0.032632101415605,-0.36909
-9.0725,0.0275440415343393,-0.36916
-9.082,0.0314649584598646,-0.36925
-9.0915,0.026623987077582,-0.36927
-9.101,0.0349036776080868,-0.36927
-9.1105,0.0323903467849844,-0.36925
-9.12,0.029631916810356,-0.36915
-9.1295,0.0365638632570124,-0.36909
-9.139,0.028934694782674,-0.3691
-9.1485,0.0336475478255569,-0.36919
-9.158,0.0244166176100559,-0.36926
-9.1675,0.0268787712563265,-0.36928
-9.177,0.0237813897123611,-0.36926
-9.1865,0.0263941174142638,-0.36922
-9.196,0.035524071350169,-0.36911
-9.2055,0.0333522057559037,-0.36906
-9.215,0.0357181105559683,-0.36919
-9.2245,0.0385571870530897,-0.36923
-9.234,0.030799898387268,-0.36925
-9.2435,0.0276128283315528,-0.3693
-9.253,0.0292076816753106,-0.36926
-9.2625,0.0285870093113742,-0.36924
-9.272,0.0334869671022076,-0.3691
-9.2815,0.0290901597887371,-0.36908
-9.291,0.0270673287452837,-0.36926
-9.3005,0.0314267567290467,-0.36923
-9.31,0.033491515995412,-0.36929
-9.3195,0.0337267050678404,-0.36929
-9.329,0.0249696378846801,-0.36927
-9.3385,0.0271309891381345,-0.36923
-9.348,0.0294007610989444,-0.36913
-9.3575,0.0356443106726035,-0.36909
-9.367,0.0420038703607016,-0.36919
-9.3765,0.0298212622336204,-0.36926
-9.386,0.0300873466801521,-0.36929
-9.3955,0.029156759515193,-0.3693
-9.405,0.0291250741448325,-0.36929
-9.4145,0.040081242570918,-0.36923
-9.424,0.033567804564778,-0.36912
-9.4335,0.024623692431015,-0.36912
-9.443,0.02924800901957,-0.36919
-9.4525,0.0208158828078539,-0.36926
-9.462,0.0326842342705385,-0.36931
-9.4715,0.0349852240768431,-0.3693
-9.481,0.0397110404766633,-0.36929
-9.4905,0.0385789556652445,-0.36924
-9.5,0.0342201861817239,-0.36911
